"ACTIVITY_ID","EXTERNAL_PERMIT_NMBR","VERSION_NMBR","FACILITY_TYPE_INDICATOR","PERMIT_TYPE_CODE","MAJOR_MINOR_STATUS_FLAG","PERMIT_STATUS_CODE","TOTAL_DESIGN_FLOW_NMBR","ACTUAL_AVERAGE_FLOW_NMBR","STATE_WATER_BODY","STATE_WATER_BODY_NAME","PERMIT_NAME","AGENCY_TYPE_CODE","ORIGINAL_ISSUE_DATE","ISSUE_DATE","ISSUING_AGENCY","EFFECTIVE_DATE","EXPIRATION_DATE","RETIREMENT_DATE","TERMINATION_DATE","PERMIT_COMP_STATUS_FLAG","RNC_TRACKING_FLAG","MASTER_EXTERNAL_PERMIT_NMBR","TMDL_INTERFACE_FLAG","EDMR_AUTHORIZATION_FLAG","PRETREATMENT_INDICATOR_CODE","RAD_WBD_HUC12S"
"3400032726","MIS110000","1",,"NGP",,"ADC",,,,,"Industrial SW Cycle-Year 1 Watersheds","ST6","08/27/2010","08/27/2010",,"04/02/2011","04/01/2016","03/31/2016",,,"Y",,,"N",,
"3604145522","FLR040000","0",,"NGP",,"EFF",,,,,"Stormwater Discharge from Phase II MS4s","ST6","05/01/2003","10/19/2020",,"01/01/2021","12/31/2025",,,,"Y",,,"N",,
"3602988994","MSR100000","0",,"NGP",,"EFF",,,,,"LARGE CONSTRUCTION GENERAL PERMIT","ST6","01/11/2011","02/04/2022","MDEQ","02/04/2022","01/31/2027",,,,"Y",,,"N",,
"3604002819","NCG170000","0",,"NGP",,"EFF",,,,,"Textile Mill Products Stormwater Discharge","ST6","08/01/2009","06/01/2024",,"06/01/2024","05/31/2029",,,,"Y",,,"N",,
"3602426655","AZR05I000","0",,"NGP",,"EFF",,,,,"Multi-Sector MSG","EP6","06/04/2015","01/15/2021",,"03/01/2021","02/28/2026",,,,"Y",,,"N",,
"1800091085","UTG790000","2",,"NGP",,"ADC",,,,,,"ST6","03/16/2005","03/29/2010","Utah DEQ Division of Water Quality","04/01/2010","03/31/2015","09/30/2016",,,"Y",,,"N",,
"3601128340","CTGCW0000","0",,"NGP",,"TRM",,,,,"Minor Non-Contact Cooling Water","ST6","03/15/2016","03/15/2016","CT DEEP","03/30/2016","03/29/2018",,"03/29/2018",,"Y",,,"N",,
"3600965649","JAR100000","3",,"NGP",,"ADC",,,,,"JA STORMWATER CONSTRUCTION","EP6","07/01/2003","01/11/2017",,"02/16/2017","02/15/2022","02/16/2022",,,"Y",,,"N",,
"3602426663","IDR050000","0",,"NGP",,"EFF",,,,,"Multi-Sector MSG","ST6","09/29/1995","01/15/2021",,"03/01/2021","02/28/2026",,,,"Y",,,"N",,
"3601329668","LAG830000","3",,"NGP",,"ADC",,,,,"cleanup of petroleum-contaminated sites","ST6","07/06/2007","01/11/2018",,"01/11/2018","01/10/2023","03/31/2023",,,"Y",,,"N",,
"400012654","MTG580000","1",,"NGP",,"ADC",,,,"STATE WATERS","Domestic Sewage Lagoon","ST6","06/14/1983","10/01/1999","MONTANA DEQ","10/01/1999","09/30/2004","12/31/2012",,"Y","Y",,,"N",,
"600075898","AKG315000","0",,"NGP",,"TRM",,,,,"COOK INLET GENERAL PERMIT","ST6","06/14/2007","06/14/2007",,"07/01/2007","06/30/2012",,"02/28/2022",,"Y",,,"N",,
"3602752990","NCG020000","5",,"NGP",,"ADC",,,,,"Mining Activities Stormwater Discharge","ST6","01/01/2010","07/01/2021",,"07/01/2021","06/30/2025","06/30/2025",,,"Y",,,"N",,
"800036378","ILG640000","1",,"NGP",,"ADC",,,,"GEN USE/SEC CONTACT WATERS OF STATE","Public Water Supply","ST6","08/14/2006","08/14/2006",,"09/01/2006","08/31/2011","05/31/2012",,"Y","Y",,,"N",,
"3601262581","SCG730000","2",,"NGP",,"ADC",,,,,"MINERAL MINING FACILITIES","ST6","05/14/2004","09/29/2017","South Carolina DHEC","01/01/2018","12/31/2022","06/30/2022",,,"Y",,,"N",,
"3400061152","WYG720000","1",,"NGP",,"ADC",,,,,"Temporary Discharge - Well Pump Tests","ST6","11/01/2012","11/01/2012",,"11/01/2012","08/31/2017","09/13/2017",,,"Y",,,"N",,
"1400034338","GUR100000","2",,"NGP",,"ADC",,,,,"GU STORMWATER CONSTRUCTION","EP6","07/01/2003","06/30/2008",,"07/01/2008","06/30/2010","02/15/2017",,,"Y",,,"N",,
"3602426664","JAR050000","0",,"NGP",,"EFF",,,,,"Multi-Sector MSG","EP6","09/14/2000","01/15/2021",,"03/01/2021","02/28/2026",,,,"Y",,,"N",,
"3600912458","GAR100002","1",,"NGP",,"ADC",,,,,"SWC GAR100002","ST6","09/23/2013","09/23/2013",,"09/24/2013","07/31/2018","07/31/2018",,,"Y",,,"N",,
"3602755715","MOG840000","0",,"NGP",,"EFF",,,,,"Clay Mining/Processing","ST6","11/13/2009","07/01/2021",,"07/01/2021","06/30/2026",,,,"Y",,,"N",,
"3600994499","FLG910000","4",,"NGP",,"ADC",,,,,,"ST6","02/14/2000","02/14/2010",,"02/14/2010","02/13/2015","02/13/2015",,,"Y",,,"N",,
"3600994497","FLG910000","3",,"NGP",,"ADC",,,,,,"ST6","02/14/2000","02/14/2005",,"02/14/2005","02/13/2010","02/13/2010",,,"Y",,,"N",,
"3601974324","SDG11D000","0",,"NGP",,"TRM",,,,,"AQ SW SYN Minor Portatble Concrete Plants","ST6","02/01/2006","02/17/2016","SDDENR","03/01/2016","02/28/2021",,"02/28/2021",,"Y",,,"N",,
"1200046825","OKG270000","1",,"NGP",,"ADC",,,,,,"ST6","03/23/2005","03/23/2005","ODEQ","03/23/2005","03/22/2010","03/22/2010",,"Y","Y",,,"N",,
"3603834911","PAG040000","0",,"NGP",,"EFF",,,,,"SMALL FLOW TREATMENT FACILITIES (SFTF)","ST6","02/05/2009","11/11/2023",,"11/12/2023","11/11/2028",,,,"Y",,,"N",,
"3604363225","MIG490000","0",,"NGP",,"EFF",,,,,"GP-Mining Wastewater","ST6","07/23/2009","09/19/2024","Michigan Department of Environment, Great Lakes, and Energy","04/01/2025","03/31/2030",,,,"Y",,,"N",,
"3400236222","HIG250000","3",,"NGP",,"ADC",,,,,"Hawaii Master General Permit Noncontact Cooling Waters","ST6","01/01/2005","12/06/2013","Department of Health - Clean Water Branch","12/06/2013","12/05/2016","07/12/2018",,,"Y",,,"N",,
"3601809244","MOR130000","3",,"NGP",,"ADC",,,,,"Textile and Apparel/ Printing and Publ.","ST6","05/30/2008","09/07/2018",,"09/07/2018","09/06/2023","10/22/2023",,,"Y",,,"N",,
"1400001693","ILG250000","0",,"NGP",,"ADC",,,,,"NPDES GENERAL PERMIT FOR NONCONTACT COOLING WATER","ST6","02/15/1994","02/15/1994",,"02/15/1994","07/01/1998",,,,"Y",,,"N",,
"3603611239","VAG75MSTR","0",,"NGP",,"EFF",,,,,"VPDES GENERAL PERMIT REGULATION FOR VEHICLE WASH FACILITIES AND LAUNDRY FACILITIES","ST6","10/16/2012","01/01/2023","Virginia","01/01/2023","12/31/2027",,,,"Y",,,"N",,
"3603728775","MOR23E000","0",,"NGP",,"EFF",,,,,"Biodiesel Manufacturing","ST6","05/23/2008","09/27/2023",,"09/27/2023","09/26/2028",,,,"Y",,,"N",,
"3602426672","LAR05I000","0",,"NGP",,"EFF",,,,,"Multi-Sector MSG","EP6","06/04/2015","01/15/2021",,"03/01/2021","02/28/2026",,,,"Y",,,"N",,
"3600021947","NDR106015","0",,"NGP",,"TRM",,,,,"BBT Homes Inc","ST6","10/12/2009","10/12/2009","North Dakota Department of Health","10/12/2009","09/30/2014",,"04/08/2014",,"Y",,,"N",,
"3602988044","MTG310000","0",,"NGP",,"EFF",,,,,"Produced Water","ST6","01/07/2002","10/27/2021","MONTANA DEQ","12/01/2021","11/30/2026",,,,"Y",,,"N",,
"3400061153","WYR320000","1",,"NGP",,"ADC",,,,,"Stormwater - Mineral Mining","ST6","04/05/2012","04/05/2012",,"04/05/2012","03/31/2017","03/31/2018",,,"Y",,,"N",,
"3400051330","NCA400000","1",,"NGP",,"ADC",,,,,"Wet Poultry NPDES","ST6","07/01/2007","07/01/2007",,"07/01/2007","06/30/2012","06/30/2017",,,"Y",,,"N",,
"3601946258","VAG400000","2",,"NGP",,"ADC",,,,,"VPDES General Permit for Domestic Sewage Discharges of Less Than or Equal to 1,000 Gallons Per Day","ST6","08/20/2011","08/02/2016","Virginia","08/02/2016","08/01/2021","08/01/2021",,,"Y",,,"N",,
"3600894535","TNG670000","2",,"NGP",,"ADC",,,,,"Hydrostatic testing","ST6","09/26/2000","05/04/2016",,"05/05/2016","04/30/2021","04/30/2021",,,"Y",,,"N",,
"2600067113","SDGA10000","1",,"NGP",,"ADC",,,,,"Pesticide Application Master General","ST6","04/11/2011","04/11/2011","SDDENR","10/31/2011","10/30/2016","08/31/2017",,,"Y",,,"N",,
"3601624840","NCG100000","4",,"NGP",,"ADC",,,,,"Used Motor Vehicle Parts Stormwater Discharge","ST6","11/01/2007","11/01/2018",,"11/01/2018","05/31/2021","05/31/2021",,,"Y",,,"N",,
"2400199140","MOG940000","1",,"NGP",,"ADC",,,,,"Fuel Spill Cleanup","ST6","11/12/2010","11/12/2010","MODNR-Water Protection Program","11/12/2010","11/11/2015","01/31/2017",,,"Y",,,"N",,
"3601517828","GAG278000","3",,"NGP",,"EFF",,,,,"Septic Tanks","ST6","02/07/2005","02/17/2015",,"02/17/2015","02/16/2020","01/31/2020",,,"Y",,,"N",,
"1200046821","OKG040000","1",,"NGP",,"ADC",,,,,,"ST6","01/02/2003","01/02/2003",,"01/02/2003","01/01/2008","02/04/2008",,"Y","Y",,,"N",,
"3604021192","VAG840000","0",,"NGP",,"EFF",,,,,"General Virginia Pollutant Discharge Elimination System Permit for Nonmetalic Mineral Mining Facilities","ST6","07/01/2009","07/01/2024","VA DEQ","07/01/2024","06/30/2029",,,,"Y",,,"N",,
"400012590","MTG370000","1",,"NGP",,"ADC",,,,"STATE WATERS","Suction Dredge","ST6","07/01/1997","07/01/1997",,"07/01/1997","04/30/2002","03/31/2010",,"Y","Y",,,"N",,
"20013124","HIG000000","1",,"NGP",,"EFF",,,,,,"ST6","01/01/2005","01/01/2005","Department of Health - Clean Water Branch","01/01/2005","12/31/2009","10/21/2007",,"Y","Y",,,"N",,
"3604244028","AZMSG1007","0",,"NGP",,"EFF",,,,,"MSGP non mining 2025","ST6","01/13/2025","01/13/2025","ADEQ","01/16/2025","01/15/2030",,,,"Y",,,"N",,
"3602426695","NCR05I000","0",,"NGP",,"EFF",,,,,"Multi-Sector MSG","EP6","01/15/2021","01/15/2021",,"03/01/2021","02/28/2026",,,,"Y",,,"N",,
"600061208","RIR50MSGP","0",,"NGP",,"ADC",,,,,,"ST6","03/30/2006","03/30/2006",,"05/01/2006","04/30/2011",,,,"Y",,,"N",,
"3600668505","ING250000","1",,"NGP",,"ADC",,,,,"ONCE THRU NON-CONTACT COOLING WATER","ST6","11/01/2015","11/01/2015","IDEM","11/01/2015","10/31/2020","10/31/2020",,,"Y",,,"N",,
"3602005083","PAG050000","3",,"NGP",,"ADC",,,,,"PETROLEUM PRODUCT CONTAIMINATED GROUNDWATER REMEDIATION SYSTEMS","ST6","12/29/2007","12/29/2018",,"12/29/2018","12/28/2023","12/28/2023",,,"Y",,,"N",,
"3601548652","LAG540000","3",,"NGP",,"ADC",,,,,"Class II Sanitary","ST6","06/05/2008","07/31/2018",,"08/01/2018","07/31/2023","08/24/2023",,,"Y",,,"N",,
"3602018537","KYGW40000","2",,"NGP",,"ADC",,,,,"Coal Permit - Western","ST6","08/29/2014","08/29/2019",,"10/01/2019","09/30/2024","01/31/2025",,,"Y",,,"N",,
"3601203971","LAG780000","3",,"NGP",,"ADC",,,,,"Landfill","ST6","10/01/2007","09/26/2017",,"10/01/2017","09/30/2022","03/31/2023",,,"Y",,,"N",,
"3601777869","WAG520000","0",,"NGP",,"ADC",,,,,"OFFSHORE SEAFOOD PROCESSORS IN FEDERAL WATERS OFF WA/OR","EP6","03/01/2019","03/01/2019","REGION 10, U.S. EPA","05/01/2019","04/30/2024",,,,"Y",,,"N",,
"3400203165","LAG030000","1",,"NGP",,"ADC",,,,,"Vessel Cleaning and Repair","ST6","12/10/2013","12/10/2013","LDEQ","01/01/2014","12/31/2018","01/31/2019",,,"Y",,,"N",,
"3602997262","NYR10I000","0",,"NGP",,"EFF",,,,,"Construction General Permit (CGP)","EP6","01/11/2017","02/17/2022","U.S. EPA","02/17/2022","02/16/2027",,,,"Y",,,"N",,
"3600949603","AZR10I000","1",,"NGP",,"ADC",,,,,"Construction General Permit (CGP)","EP6","01/11/2017","01/11/2017","U.S. EPA","02/16/2017","02/15/2022","02/16/2022",,,"Y",,,"N",,
"3603982062","MOG130000","0",,"NGP",,"EFF",,,,,"Fish Farms and Hatcheries","ST6","12/19/2008","05/14/2024",,"05/14/2024","02/18/2029",,,,"Y",,,"N",,
"800036384","ILR000000","1",,"NGP",,"ADC",,,,,"STORM WATER INDUSTRIAL","ST6","05/30/2003","05/30/2003",,"06/01/2003","05/31/2008","04/30/2009",,"Y","Y",,,"N",,
"3603557104","MIG250000","0",,"NGP",,"EFF",,,,,"GP-NCCW","ST6","04/01/2009","02/27/2023","Michigan Department of Environment, Great Lakes, and Energy","04/01/2023","03/31/2028",,,,"Y",,,"N",,
"3601845131","RIRNE0000","0",,"NGP",,"ADC",,,,,"Industrial SW No Exposure","ST6","01/01/2013","04/03/2019",,"05/03/2019","05/02/2024",,,,"Y",,,"N",,
"1200004111","ARR040000","1",,"NGP",,"ADC",,,,,"Small Municipal Separate Storm Sewer Systems (MS4s)","ST6","12/31/2003","12/31/2003",,"02/01/2004","01/31/2009","07/31/2009",,"Y","Y",,,"N",,
"20015474","IDR10000I","0",,"NGP",,"TRM",,,,"VARIOUS",,"EP6","09/09/1992","06/23/2003",,"07/01/2003","07/01/2008",,"04/08/2021","Y","Y",,,"N",,
"20028694","MAR000000","0",,"NGP",,"ADC",,,,,,"EP6","09/25/1992","09/25/1992",,"09/25/1992","09/09/1997",,,"Y","Y",,,"N",,
"3000076528","NEG015000","0",,"NGP",,"ADC",,,,,"General Permit for Concentrated Animal Feeding Operations Confining Cattle","ST6","07/26/2012","07/26/2012","NDEQ","04/01/2013","03/31/2018",,,,"Y",,,"N",,
"1800048350","CAS000002","0",,"NGP",,"ADC",,,,,"CA CONSTRUCTION STORMWATER","ST6","08/19/1999","09/02/2009",,"07/01/2010","09/02/2014",,,,"Y",,,"N",,
"20050956","RIG250000","1",,"NGP",,"ADC",,,,,,"ST6","08/01/2003","08/01/2003",,"08/01/2003","07/31/2008","09/30/2008",,"Y","Y",,,"N",,
"3600945354","COR10000F","2",,"NGP",,"ADC",,,,,"CO Federal Facilities Construction SW","EP6","07/01/2003","06/30/2008",,"07/01/2008","02/15/2012","02/15/2012",,,"Y",,,"N",,
"2600038995","MTG130000","2",,"NGP",,"ADC",,,,"STATE WATERS","Fish Farm","ST6","04/20/2006","07/01/2011","MONTANA DEQ","07/01/2011","06/30/2016","06/30/2016",,,"Y",,,"N",,
"3000068914","ALG060000","2",,"NGP",,"ADC",,,,,,"ST6","07/01/2002","02/03/2012",,"07/01/2012","06/30/2017","06/30/2017",,,"Y",,,"N",,
"3603712337","NHG640000","0",,"NGP",,"EFF",,"1",,,"POTABLE WATER TREATMENT MASTER GENERAL PERMIT","EP6","11/15/2000","07/24/2023",,"10/01/2023","09/30/2028",,,,"Y",,,"N",,
"3602879645","GUG870000","0",,"NGP",,"EFF",,,,,"Pesticide General Permit","EP6","10/31/2021","10/31/2021",,"10/31/2021","10/30/2026",,,,"Y",,,"N",,
"400006044","GAG640000","1",,"NGP",,"ADC",,,,,,"ST6","01/12/2001","01/12/2001",,"01/12/2001","01/11/2006","01/08/2006",,"Y","Y",,,"N",,
"3601924219","NCG170000","3",,"NGP",,"ADC",,,,,"Textile Mill Products Stormwater Discharge","ST6","08/01/2009","08/01/2019",,"08/01/2019","05/31/2024","05/31/2024",,,"Y",,,"N",,
"3602026176","KYGE40000","2",,"NGP",,"ADC",,,,,"Coal Permit - Eastern","ST6","08/29/2014","08/29/2019",,"10/01/2019","09/30/2024","01/31/2025",,,"Y",,,"N",,
"3600830930","UTG790000","3",,"NGP",,"ADC",,,,,"Treated Groundwater and Surface Water","ST6","03/16/2005","09/21/2016","Utah DEQ Division of Water Quality","10/01/2016","09/30/2021","07/12/2022",,,"Y",,,"N",,
"3400132669","UTG651000","1",,"NGP",,"ADC",,,,,"Utah Biosolids Permit (Tribal)","EP6","10/20/2007","10/20/2007",,"10/20/2007","10/19/2012","05/14/2013",,,"Y",,,"N",,
"2600095852","CAG993002","2",,"NGP",,"ADC",,,,,"Highly Treated Groundwater RB03","ST6","12/01/2006","12/01/2011",,"12/02/2011","12/01/2016","01/28/2017",,,"Y",,,"N",,
"3601021861","CAG993002","0",,"NGP",,"ADC",,,,,"Highly Treated Groundwater RB03","ST6","12/01/2006","12/08/2016",,"01/29/2017","01/28/2022",,,,"Y",,,"N",,
"3600066740","MDG850000","2",,"NGP",,"ADC",,,,,"Coal Mines","ST6","07/01/2005","10/01/2014","Maryland Department of the Environment","10/01/2014","09/30/2019","12/31/2022",,,"Y",,,"N",,
"3602462819","AKG002000","0",,"NGP",,"ADC",,,,,"EXCAVATION DEWATERING GENERAL PERMIT","ST6","06/30/2014","08/22/2019","ADEC","10/01/2019","09/30/2024",,,,"Y",,,"N",,
"2400199292","MOR60A000","1",,"NGP",,"ADC",,,,,"Motor Vehicle Salvage","ST6","05/30/2008","05/30/2008","MODNR-Water Protection Program","05/30/2008","05/29/2013","10/31/2013",,,"Y",,,"N",,
"3200188906","WYG650000","1",,"NGP",,"ADC",,,,,,"EP6","10/20/2007","10/20/2007",,"10/20/2007","10/19/2012","05/14/2013",,,"Y",,,"N",,
"3602724105","NCG060000","5",,"NGP",,"ADC",,,,,"Food/Tobacco/Soaps/Cosmetics/Public Warehousing Stormwater Discharge","ST6","11/01/2007","06/01/2021",,"06/01/2021","06/30/2021","06/30/2021",,,"Y",,,"N",,
"3600668496","ING080000","1",,"NGP",,"ADC",,,,,"GROUND WATER PETROLEUM REMEDIATION SYSTEMS","ST6","11/01/2015","11/01/2015","IDEM","11/01/2015","10/31/2020","10/31/2020",,,"Y",,,"N",,
"3602149100","NJ0178217","1",,"NGP",,"ADC",,,,,"Pesticide Application Discharges","ST6","02/13/2020","02/13/2020",,"03/01/2020","02/28/2025","03/31/2025",,,"Y",,,"N",,
"2400044054","FLRNE0000","1",,"NGP",,"ADC",,,,,,"ST6","06/01/2001","06/01/2001",,"06/01/2001","05/31/2006","02/16/2009",,,"Y",,,"N",,
"20043050","NHR040000","0",,"NGP",,"ADC",,,,,,"EP6","05/01/2003","05/01/2003",,"05/01/2003","05/01/2008",,,"Y","Y",,,"N",,
"3601882953","VAG25MSTR","1",,"NGP",,"ADC",,,,,"VPDES General Permit for Noncontact Cooling Water Discharges of 50,000 Gallons Per Day or Less","ST6","03/02/2013","03/02/2013","Virginia","03/02/2013","03/01/2018","03/01/2018",,,"Y",,,"N",,
"20013140","HIR000000","1",,"NGP",,"EFF",,,,,,"ST6","01/01/2005","01/01/2005",,"01/01/2005","12/31/2009","10/21/2007",,"Y","Y",,,"N",,
"3604448748","NCG020000","0",,"NGP",,"EFF",,,,,"Mining Activities Stormwater Discharge","ST6","01/01/2010","07/01/2025",,"07/01/2025","06/30/2030",,,,"Y",,,"N",,
"20013132","HIG420000","1",,"NGP",,"EFF",,,,,,"ST6","01/01/2005","01/01/2005",,"01/01/2005","12/31/2009","10/21/2007",,"Y","Y",,,"N",,
"3200059772","NCG180000","1",,"NGP",,"ADC",,,,,,"ST6","09/01/2009","09/01/2009",,"09/01/2009","08/31/2014","08/31/2014",,,"Y",,,"N",,
"3601354446","MOG010000","4",,"NGP",,"ADC",,,,,"CAFO","ST6","08/19/1994","02/26/2018",,"02/26/2018","02/25/2023","02/28/2023",,,"Y",,,"N",,
"3603835104","PAG060000","0",,"NGP",,"EFF",,,,,"WET WEATHER OVERFLOW DISCHARGES FROM COMBINED SEWER SYSTEMS","ST6","09/06/2008","07/16/2022",,"10/17/2022","10/16/2027",,,,"Y",,,"N",,
"3600151619","OKR05F000","1",,"NGP",,"ADC",,,,,"Multi-Sector MSG","EP6","06/04/2015","06/04/2015",,"06/04/2015","06/03/2020","02/28/2021",,,"Y",,,"N",,
"3603419735","FLG110000","0",,"NGP",,"EFF",,,,,"Generic Permit for Discharges from Concrete Batch Plants","ST6","03/10/1997","03/10/2022",,"03/10/2022","03/09/2027",,,,"Y",,,"N",,
"3601200910","ALG200000","3",,"NGP",,"ADC",,,,,,"ST6","10/01/2002","09/08/2017",,"10/01/2017","09/30/2022","09/30/2022",,,"Y",,,"N",,
"3604314757","ING420000","0",,"NGP",,"EFF",,,,,"TEMPORARY DISCHARGES OF WASTEWATER MASTER GENERAL","ST6","03/13/2020","03/14/2025","IDEM","04/01/2025","03/31/2030",,,,"Y",,,"N",,
"3600389359","LAG480000","3",,"NGP",,"ADC",,,,,"Light Commercial Facilities","ST6","07/25/2006","09/22/2014",,"12/01/2015","11/30/2020","12/15/2020",,,"Y",,,"N",,
"3600734808","NVR100000","0",,"NGP",,"ADC",,,,,"NV STORMWATER CONSTRUCTION","ST6","09/16/2002","12/18/2014",,"01/05/2015","01/04/2020",,,,"Y",,,"N",,
"3601961711","NCG590000","2",,"NGP",,"ADC",,,,,"Water Treatment Plant Dischargers - Backwash Wastewater from Green Sand & Conventional Systems","ST6","08/01/2014","08/01/2019",,"08/01/2019","07/31/2024","08/31/2024",,,"Y",,,"N",,
"2400199298","MOR80E000","0",,"NGP",,"ADC",,,,,,"ST6","02/18/1994","03/18/2005",,"03/18/2005","03/17/2010",,,,"Y",,,"N",,
"3603617662","WYR000000","0",,"NGP",,"EFF",,,,,"Wyoming Department of Environmental Quality","ST6","10/19/2012","06/01/2023","Wyoming Department of Environmental Quality","06/01/2023","05/31/2028",,,,"Y",,,"N",,
"3200107386","SCR100000","0",,"NGP",,"TRM",,,,,,"ST6","12/25/2005","12/25/2005",,"12/25/2005","12/25/2010",,"12/25/2010",,"Y",,,"N",,
"3602162091","MIG570000","2",,"NGP",,"ADC",,,,,"GP-Secondary Treatment","ST6","06/16/2015","12/26/2019","Michigan Department of Environment, Great Lakes, and Energy","04/01/2020","03/31/2025","03/31/2025",,,"Y",,,"N",,
"3602879659","NEG87000E","0",,"NGP",,"EFF",,,,,"Pesticide General Permit","EP6","10/31/2021","10/31/2021",,"10/31/2021","10/30/2026",,,,"Y",,,"N",,
"3601986230","WV0111457","0",,"NGP",,"ADC",,,,,,"ST6","04/01/2009","09/12/2019",,"10/12/2019","09/12/2024",,,,"Y",,,"N",,
"3601196708","ALG670000","3",,"NGP",,"ADC",,,,,,"ST6","10/01/2002","09/08/2017",,"10/01/2017","09/30/2022","09/30/2022",,,"Y",,,"N",,
"3603761752","MOR130000","0",,"NGP",,"EFF",,,,,"Textile and Apparel/ Printing and Publ.","ST6","05/30/2008","10/23/2023",,"10/23/2023","10/22/2028",,,,"Y",,,"N",,
"3600949630","02R10I000","1",,"NGP",,"ADC",,,,,"Construction General Permit (CGP)","EP6","01/11/2017","01/11/2017","U.S. EPA","02/16/2017","02/15/2022","02/16/2022",,,"Y",,,"N",,
"20000312","AKG285000","0",,"NGP",,"TRM",,,,,,"EP6","09/04/1986","03/24/1999",,"04/01/1999","04/01/2004",,"07/01/2007","Y","Y",,,"N",,
"3000068913","ALG120000","2",,"NGP",,"ADC",,,,,,"ST6","10/01/2002","08/29/2012",,"10/01/2012","09/30/2017","09/30/2017",,,"Y",,,"N",,
"3600657557","MIG031000","1",,"NGP",,"ADC",,,,,"GP-Aquatic Weed","ST6","01/31/2012","01/31/2012","State","02/01/2012","01/31/2017","01/31/2017",,,"Y",,,"N",,
"3600151625","TXR05I000","1",,"NGP",,"ADC",,,,,"Multi-Sector MSG","EP6","06/04/2015","06/04/2015",,"06/04/2015","06/03/2020","02/28/2021",,,"Y",,,"N",,
"3600473448","MTG770000","3",,"NGP",,"ADC",,,,,"Disinfected Water","ST6","04/01/1996","10/30/2015","MONTANA DEQ","01/01/2016","12/31/2020","12/31/2020",,,"Y",,,"N",,
"3602386879","MTG770000","0",,"NGP",,"EFF",,,,,"Disinfected Water and Hydrostatic Testing","ST6","04/01/1996","11/12/2020",,"01/01/2021","12/31/2025",,,,"Y",,,"N",,
"3601809260","MOR23E000","3",,"NGP",,"ADC",,,,,"Biodiesel Manufacturing","ST6","05/23/2008","09/27/2018",,"09/27/2018","09/26/2023","09/26/2023",,,"Y",,,"N",,
"3600949631","CTR10I000","1",,"NGP",,"ADC",,,,,"Construction General Permit (CGP)","EP6","01/11/2017","01/11/2017","U.S. EPA","02/16/2017","02/15/2022","02/16/2022",,,"Y",,,"N",,
"3400194711","ILG582000","2",,"NGP",,"ADC",,,,"GEN USE/SEC CONTACT WATERS OF STATE","DOMESTIC LAGOONS","ST6","12/11/2002","07/10/2013",,"08/01/2013","06/30/2018","05/31/2022",,,"Y",,,"N",,
"3602133404","CAG280010","0",,"NGP",,"ADC",,,,,"Vessel","EP6","12/19/2013","12/19/2013",,"12/19/2013","12/18/2018",,,,"Y",,,"N",,
"2600096166","CAG011001","0",,"NGP",,"ADC",,,,,"Concentrated Animal Feeding Operations (CAFOs) - North Coast","ST6","01/19/2012","01/19/2012",,"04/01/2012","03/31/2017",,,,"Y",,,"N",,
"3400125429","CAG995002","2",,"NGP",,"EFF",,,,,"Limited Threat Discharges from Cleanup Sites, Superchlorination Projects, etc.","ST6","06/12/2008","05/31/2013",,"05/31/2013","05/01/2018","01/31/2017",,,"Y",,,"N",,
"3200183732","WYG651000","1",,"NGP",,"ADC",,,,,,"EP6","10/20/2007","10/20/2007",,"10/20/2007","10/19/2012","05/14/2013",,,"Y",,,"N",,
"3603982136","MOR240000","0",,"NGP",,"EFF",,,,,"Agrichemical Facilities","ST6","02/20/2009","05/01/2024",,"05/01/2024","04/30/2029",,,,"Y",,,"N",,
"3604377375","CTPGP0000","0",,"NGP",,"EFF",,,,,"Point Source Discharges - Application of Pesticides","ST6","10/22/2024","10/22/2024","CT DEEP","10/22/2024","10/21/2029",,,,"Y",,,"N",,
"3601624839","NCG120000","4",,"NGP",,"ADC",,,,,"Landfill Stormwater Discharge","ST6","11/01/2007","11/01/2018",,"11/01/2018","05/31/2021","05/31/2021",,,"Y",,,"N",,
"3601461362","NCG130000","3",,"NGP",,"ADC",,,,,"Wholesale Trade of Non-metal Waste and Scrap Stormwater Discharge","ST6","06/01/2008","06/01/2018",,"06/01/2018","05/31/2023","05/31/2023",,,"Y",,,"N",,
"3601461117","NCG070000","3",,"NGP",,"ADC",,,,,"Stone, Clay, Glass, and Concrete Products Stormwater Discharge","ST6","06/01/2008","06/01/2018",,"06/01/2018","05/31/2023","05/31/2023",,,"Y",,,"N",,
"3400131017","COG589000","0",,"NGP",,"ADC",,,,,"GEN PERMIT -DOMESTIC","ST6","09/30/2005","07/02/2013",,"10/01/2013","09/30/2018",,,,"Y",,,"N",,
"3200000468","AZR100000","0",,"NGP",,"TRM",,,,,"Arizona General Permit","ST6","02/28/2008","02/28/2008",,"02/29/2008","02/28/2013",,"06/02/2013",,"Y",,,"N",,
"600071483","HIG990000","2",,"NGP",,"ADC",,,,,"Hawaii Master General Permit Process Wastewater Associated with Well Drilling","ST6","01/01/2005","10/10/2007","Department of Health - Clean Water Branch","10/22/2007","10/21/2012","12/05/2013",,,"Y",,,"N",,
"1600000750","ALR040000","1",,"NGP",,"ADC",,,,,,"ST6","03/10/2003","03/10/2003",,"03/10/2003","03/09/2008","01/31/2011",,,"Y",,,"N",,
